equipment_id,recipe_first,recipe_last,batch_id_last,start_time_last,end_time_first,failure_first,failure_last,sensor_0_sensor_value_avg_min_first,sensor_0_sensor_value_avg_max_first,sensor_0_sensor_value_avg_count_first,sensor_0_sensor_value_avg_avg_first,sensor_0_sensor_value_avg_stddev_first,sensor_1_sensor_value_avg_min_first,sensor_1_sensor_value_avg_max_first,sensor_1_sensor_value_avg_count_first,sensor_1_sensor_value_avg_avg_first,sensor_1_sensor_value_avg_stddev_first,sensor_2_sensor_value_avg_min_first,sensor_2_sensor_value_avg_max_first,sensor_2_sensor_value_avg_count_first,sensor_2_sensor_value_avg_avg_first,sensor_2_sensor_value_avg_stddev_first,sensor_3_sensor_value_avg_min_first,sensor_3_sensor_value_avg_max_first,sensor_3_sensor_value_avg_count_first,sensor_3_sensor_value_avg_avg_first,sensor_3_sensor_value_avg_stddev_first,sensor_4_sensor_value_avg_min_first,sensor_4_sensor_value_avg_max_first,sensor_4_sensor_value_avg_count_first,sensor_4_sensor_value_avg_avg_first,sensor_4_sensor_value_avg_stddev_first,sensor_5_sensor_value_avg_min_first,sensor_5_sensor_value_avg_max_first,sensor_5_sensor_value_avg_count_first,sensor_5_sensor_value_avg_avg_first,sensor_5_sensor_value_avg_stddev_first,sensor_6_sensor_value_avg_min_first,sensor_6_sensor_value_avg_max_first,sensor_6_sensor_value_avg_count_first,sensor_6_sensor_value_avg_avg_first,sensor_6_sensor_value_avg_stddev_first,sensor_7_sensor_value_avg_min_first,sensor_7_sensor_value_avg_max_first,sensor_7_sensor_value_avg_count_first,sensor_7_sensor_value_avg_avg_first,sensor_7_sensor_value_avg_stddev_first,sensor_8_sensor_value_avg_min_first,sensor_8_sensor_value_avg_max_first,sensor_8_sensor_value_avg_count_first,sensor_8_sensor_value_avg_avg_first,sensor_8_sensor_value_avg_stddev_first,count_first,rank
equipment_0,program_30,program_12,batch_133,2018-03-05T08:18:05.000Z,2018-03-04T21:48:31.000Z,0,0,0.25893249999999995,10.0,209,1.6788023521531095,1.8715918318900469,0.0,32.88641,14912,2.3750525938323936,5.037503108048141,0.0,56.496159999999996,676,19.19120601403846,15.103286937370195,28.93192,79.76823,338,66.5188025443787,10.166430553422826,0.0,85.895655,782,53.67588644526855,17.500351626790874,0.0,100.0,3549,38.110982345998465,28.26345675308176,38.734559999999995,81.82898,101,70.01213356435645,10.288997669137899,33.27815,81.63676,166,64.11333271084337,11.033753591419893,0.0,69.36287,5335,35.689790662685844,20.013661666920605,17170,41
equipment_0,program_12,program_19,batch_266,2018-03-05T11:24:57.000Z,2018-03-05T11:23:43.000Z,0,0,0.3813934,10.0,68,1.5663298720588237,2.1466135946062894,0.0,8.781052,6307,0.8325621420854561,1.751361896742062,0.0,74.59133,356,36.88226438604868,25.20629067840557,44.44505,79.86627,205,70.1391363089431,5.20326253037373,0.0,88.1505,403,69.78594534168735,21.155860145607463,0.0,100.0,1592,37.493910300768235,31.423863963769897,46.4212,81.79396,133,80.19163520050125,4.819711710237572,44.557390000000005,80.24809,184,66.20819680253624,4.2930162857407765,0.0,68.11627999999999,1975,35.30866523616624,20.519811966539255,7252,42
equipment_0,program_19,program_8,batch_287,2018-03-05T16:30:13.000Z,2018-03-05T14:18:40.000Z,0,0,0.8382903,0.9350478999999999,3,0.8873717666666666,0.04839410615739615,0.0,0.20832820000000002,3406,0.01016030602618908,0.029474677438230047,,,0,,,34.89503,36.978390000000005,2,35.936710000000005,1.47315798365281,,,0,,,0.0,0.07829285,200,0.023444557432999998,0.02509526103632325,29.12772,39.21765,3,33.741080000000004,5.100051027127082,30.450840000000003,38.05583,3,33.96084666666667,3.8360939118370556,0.0,0.10475160000000001,225,0.029747517844444443,0.03530970841476501,3685,43
equipment_0,program_8,program_35,batch_327,2018-03-05T19:23:55.000Z,2018-03-05T19:21:30.000Z,0,0,0.9899841,1.013542,3,1.0031427,0.012018900343625405,0.0,0.20472720000000003,2193,0.013005244209108528,0.034491962286266845,,,0,,,28.732740000000003,29.777209999999997,2,29.254975,0.7385518197459086,,,0,,,0.0,0.08195496,213,0.02341135220140845,0.025486812252628055,23.50255,24.5282,3,23.995739999999998,0.5139514376864806,25.44464,26.5536,3,25.979073333333332,0.5555660869179591,0.0,0.0954895,261,0.02945188887394636,0.03409734419856235,2547,44
equipment_0,program_35,program_12,batch_206,2018-03-06T03:24:15.000Z,2018-03-05T23:19:16.000Z,0,0,0.48728640000000006,10.0,118,2.309275212711864,2.2959692299351127,0.0,46.772290000000005,7061,4.398084931589181,6.762145060406189,0.0,72.22211,541,17.603539195218115,15.15111719815784,27.87325,86.70755,383,63.10467164490862,12.762993011718448,0.0,84.89056,426,48.27882548826291,22.588732192166376,0.0,100.0,2956,38.533443730590534,28.352749423920752,23.487170000000003,81.60269,119,59.506227563025206,16.171542350403268,25.01364,77.80275999999999,108,59.59858777777778,14.487414353540865,0.0,69.34966999999999,3807,37.600711320027315,17.82616740572913,9360,45
equipment_0,program_12,program_0,batch_267,2018-03-06T06:34:54.000Z,2018-03-06T05:36:52.000Z,0,0,0.2346695,10.0,92,2.770141815217391,2.7090713777955866,0.0,32.71349,5067,9.090739381839633,6.96691248033354,0.0,54.34673000000001,530,27.429897628830187,16.53486899650147,39.822070000000004,77.68630999999999,109,67.64666678899083,9.088582085881763,0.0,77.88138000000001,784,60.7121575758227,15.20168200275198,0.0,100.0,2678,45.61425386773332,30.184383099566883,62.60083,81.78616,39,72.75016538461539,5.783815811202864,40.881409999999995,75.31551999999999,88,63.69569375000001,8.443500821201681,0.0,75.25429,2781,47.04358048446028,20.64689584389137,6371,46
equipment_0,program_0,program_23,batch_203,2018-03-06T12:10:26.000Z,2018-03-06T11:58:11.000Z,0,0,0.195047,0.8974440999999999,13,0.5326783153846153,0.21913324077570873,0.0,0.20573429999999998,6244,0.008991043451683212,0.0272492087127513,0.0,35.97917,44,11.498481927272728,12.31590876197819,33.6649,80.52,17,61.60175705882354,16.233108228430776,0.0,65.00034000000001,22,48.666091454545466,22.898211138505143,0.0,91.96561,505,8.500261324262574,21.86443821649679,28.416529999999998,81.66319,8,52.05288375000001,20.440876286787947,30.4108,76.12546,28,63.75960035714286,12.743803159615492,0.0,29.571609999999996,498,3.417367543514056,8.26884610804061,6889,47
equipment_0,program_23,program_0,batch_257,2018-03-07T04:47:32.000Z,2018-03-07T00:06:32.000Z,0,0,0.9491378,1.04106,33,1.024525103030303,0.02093363482097179,0.0,21.345979999999997,15665,0.05508788196724035,0.7997837289468115,0.0,29.61468,21,13.611230561904764,10.460277841418408,23.9371,73.18002,58,36.69281465517241,15.1204901699383,0.0,65.00034000000001,23,41.65236452173913,20.222228480010937,0.0,100.0,1152,2.0698746297453123,12.77005462767408,22.081879999999998,77.09323,36,27.08604277777778,15.1528649294693,23.4205,42.88214,34,24.59933617647059,3.3206897521731786,0.0,75.26546,1257,9.307116699435959,23.115958993184204,17088,48
equipment_0,program_0,program_35,batch_212,2018-03-07T19:48:20.000Z,2018-03-07T21:14:30.000Z,0,1,0.2154907,10.0,358,2.5397114969273744,2.3643167538697742,0.0,60.147090000000006,26274,3.1428410966199523,5.930096182904388,0.0,55.14569,1199,22.653275021070343,16.730635071994886,27.79604,81.36934000000001,440,62.15167312878788,13.927339159332302,0.0,78.93937,1419,55.91683697582803,18.007493003517176,0.0,100.0,7039,36.07022043450253,32.22133496050747,26.55988,81.95851,233,60.96366895565093,15.102336050669548,25.99655,80.88124,301,62.734535470653384,12.382131361793927,0.0,75.82715,9350,37.138609430976516,21.095445481751913,31865,49
equipment_0,program_35,program_35,batch_126,2018-03-07T20:32:07.000Z,2018-03-07T20:31:42.000Z,1,0,0.47156980000000004,0.47156980000000004,1,0.47156980000000004,,0.0,0.2038574,595,0.0105388989457479,0.028353304077149363,,,0,,,54.5137,73.56879,3,65.35235,9.794442438959965,,,0,,,0.0,0.07962036,52,0.02431928195,0.027797454744723844,62.940259999999995,62.940259999999995,1,62.940259999999995,,64.09824,69.6188,6,67.00734999999999,2.369360401585204,0.0,0.08387756,40,0.0276775355,0.033404861451033954,674,50
equipment_0,program_35,program_8,batch_252,2018-03-07T23:52:25.000Z,2018-03-07T23:52:09.000Z,0,0,0.5153579,10.0,50,1.084118334,1.896321802181737,0.0,0.20541379999999998,3448,0.011095077951096289,0.032100431690842104,0.01128387,54.427530000000004,54,18.640048712407406,15.73186908950783,28.353579999999997,65.2717,75,42.912234000000005,8.237845573691413,0.0,72.98155,44,49.34281484090909,20.418182512403956,0.0,100.0,534,27.662623234993163,33.48115026037765,30.904009999999996,78.45857,84,49.762839821428564,9.806363683976675,33.40221,57.50134,54,50.44454999999999,7.005258037820996,0.0,79.25265999999999,797,32.55791420963614,24.665897633256296,4365,51
equipment_0,program_8,program_21,batch_293,2018-03-08T02:07:28.000Z,2018-03-08T02:02:54.000Z,0,1,0.2760635,10.0,159,2.4848156075471692,1.9418601051082311,0.0,52.14055,4743,8.005638420176236,7.096086788616385,0.0,64.58242,290,22.08029126594138,19.709567693172673,35.93674,89.2592,435,66.3597324597701,11.450496254326994,0.0,82.16624,499,62.91046176773548,21.340938525088948,0.0,100.0,2315,29.86236428113093,26.898116594663172,62.136140000000005,81.75638000000001,45,74.09707466666667,6.0338832205718225,33.53703,84.55565,117,63.04856658119659,10.54624189360167,0.0,83.94037,2637,41.20165773419606,19.78366740381706,6245,52
equipment_0,program_21,program_21,batch_104,2018-03-08T02:41:04.000Z,2018-03-08T02:40:52.000Z,1,0,0.46498720000000004,10.0,23,1.9501600347826087,2.4807062624532366,0.0,0.20773320000000003,550,0.011248849088927272,0.03287949952768043,0.0,60.32516999999999,86,18.18196822232558,16.347175843888962,27.20375,81.59172,32,60.4269496875,18.592655053542753,0.0,79.14435,74,52.683670824324324,20.75303392375659,0.0,100.0,331,54.023348438035654,29.317484448391497,41.40367,81.32751,11,65.71286545454547,14.883514553389174,38.7874,82.67992,39,63.51053333333333,13.017006472545896,0.0,72.67459000000001,409,48.5835907886577,24.370472991232965,985,53
equipment_0,program_21,program_30,batch_178,2018-03-08T08:05:42.000Z,2018-03-08T11:00:55.000Z,0,0,0.26224970000000003,10.0,165,2.7325790703030304,2.916666485506688,0.0,33.22575,18901,8.0631297439192,7.276955828722283,0.0,59.254580000000004,1096,26.517955745124997,17.573286859785245,26.88765,81.02216999999999,360,63.91952363888889,12.409667676159046,0.0,80.74455999999999,1490,61.53147694864428,15.685641518391513,0.0,100.0,6160,39.64877063430513,32.238782830331495,39.51357,82.01653,149,67.85832093959732,11.33480667298362,36.29852,77.6106,313,60.917598706070294,9.994378387988888,0.0,76.76621999999999,7311,44.44298369541389,20.483044365203863,22386,54
equipment_0,program_30,program_38,batch_211,2018-03-08T12:32:31.000Z,2018-03-08T12:26:57.000Z,0,0,0.157869,10.0,109,2.228074009174312,2.6269842646104387,0.0,34.77863,6975,3.2072091665599625,5.59223931023724,0.0,66.59644,518,27.888311076042474,19.585752136255557,27.521929999999998,81.02216999999999,209,62.96249899521531,12.027324810968835,0.0,83.04569000000001,729,62.459761071714674,17.306476638922298,0.0,100.0,2721,42.333118337530024,29.92279708977579,38.98447,82.01653,83,69.3851365060241,10.672197838766817,34.11893,77.6106,189,62.322833677248674,9.906647550014421,0.0,73.78473000000001,3821,38.48411927122979,19.307960538582535,9518,55
equipment_0,program_38,program_12,batch_160,2018-03-08T15:36:15.000Z,2018-03-08T15:35:17.000Z,0,0,0.32285,10.0,87,1.8914685873563215,1.8545213152060547,0.0,19.72166,4936,2.3761964185082225,4.3989416228284925,0.0,63.24259,320,28.541911936843753,22.989190293622052,47.02568,80.39917,165,69.39594830303031,5.5982840853352425,0.0,81.68353,399,65.02264695250625,20.282833110899897,0.0,100.0,1731,31.340814539166836,27.14614998563237,59.8213,81.72842,43,74.67365488372093,5.889364477983607,53.69545,81.55235,89,67.74440235955056,6.65067272248814,0.0,68.58174,2523,31.920988294805273,22.9167409320444,6559,56
equipment_0,program_12,program_1,batch_209,2018-03-08T19:33:59.000Z,2018-03-08T20:24:05.000Z,0,0,0.20243989999999998,10.0,108,1.7997509712962962,2.2814670220613085,0.0,31.35544,7283,5.2653818277331625,7.146233934560126,0.0,57.371340000000004,506,18.164965393399207,15.357062433510023,27.640079999999998,79.55804,306,64.1692533496732,11.539982124403343,0.0,87.85955,424,48.41696812853773,22.136325145047785,0.0,100.0,3296,41.348053333288554,31.197514081602915,39.129940000000005,81.70398,113,64.21029318584071,13.169377009165,26.88431,75.07809,94,56.0761995744681,14.570309194863743,0.0,65.7663,4074,36.32124124381639,16.316461150657474,9950,57
equipment_0,program_1,program_32,batch_65,2018-03-09T05:02:55.000Z,2018-03-09T03:56:16.000Z,0,0,0.3317016,10.0,279,1.8586173448028673,1.9379227613403076,0.0,39.778659999999995,11612,5.30407112855668,6.83265689624428,0.0,55.689930000000004,833,18.781262885342134,14.925142657209483,27.46825,89.28954,487,65.79664968172484,11.082387434031045,0.0,87.58844,937,52.1159377451921,18.91654492134867,0.0,100.0,5434,36.89617727654672,28.021886430227614,39.2294,81.71840999999999,159,68.75783440251573,10.384703604838105,30.30299,82.97183000000001,252,62.90938982142857,11.845983150955265,0.0,69.38293,6923,35.05989561868815,18.742924985548402,16847,58
equipment_0,program_32,program_4,batch_321,2018-03-09T13:04:09.000Z,2018-03-09T09:18:26.000Z,0,0,0.4345535,10.0,27,1.7542597481481481,2.4835335917849823,0.0,16.94875,3576,0.08423891667285793,0.952135759166088,0.0,54.881840000000004,77,15.865032177922076,15.710027017655609,29.25978,64.36078,51,40.973602156862746,10.15370849708289,0.0,73.72215,70,47.71020596671429,21.750244743506958,0.0,100.0,675,27.158714292656057,33.61880675186888,26.33049,78.17188,60,50.286097000000005,13.185403473481035,26.92427,36.29773,19,33.768234210526316,3.168898508276821,0.0,83.96805,961,30.94534991970864,27.101098534659886,4723,59
equipment_0,program_4,program_8,batch_332,2018-03-09T15:24:11.000Z,2018-03-09T20:45:58.000Z,0,0,0.3138763,10.0,120,2.0280803541666668,2.3412146970389474,0.0,31.7872,8998,3.6942339126332504,6.2591996901154,0.0,65.71271,556,30.626410539505393,23.133265753698456,26.9563,79.87646,259,61.44096100386101,13.279914293581413,0.0,82.54975999999999,746,65.39035123340481,20.597052235623895,0.0,100.0,3522,41.50964527535001,31.61173073587753,30.879640000000002,81.65051,131,61.25108992366411,14.631764508639703,27.51039,82.73461999999999,123,61.57476723577236,14.270190971409042,0.0,76.96777,4324,36.84488740383465,23.046578169897796,12705,60
equipment_0,program_8,program_35,batch_74,2018-03-09T19:21:46.000Z,2018-03-09T19:21:29.000Z,0,0,0.3138763,10.0,57,1.7615911771929826,2.151270395012275,0.0,8.579803,4574,1.2082764238324375,1.9682141090481575,0.0,63.81397,246,31.84825754599594,23.04691303965501,37.68307,79.87646,106,69.4669845283019,6.839501443930951,0.0,82.32494,322,67.86643700310559,19.154278020140033,0.0,100.0,1432,37.554727023330514,31.02793945247915,42.442,81.65051,24,72.06064124999999,9.865531373193416,39.86925,82.73461999999999,66,68.87693196969697,7.037351279482538,0.0,76.09993,1754,31.61639829215564,23.019900001430837,6092,61
equipment_0,program_35,program_0,batch_3,2018-03-10T04:43:24.000Z,2018-03-10T11:50:54.000Z,0,0,0.20857849999999997,10.0,515,2.2670788715210355,2.463700157318507,0.0,34.696115,34550,4.3266237981977405,6.550580735081837,0.0,63.81887,2083,20.7258977605664,17.431101848862596,26.524540000000002,80.07471,916,64.40123503093159,11.81328560234927,0.0,89.17543,2144,54.99526852610076,22.02101928236806,0.0,100.0,12769,47.96479269202131,29.805564289203343,30.879640000000002,81.85781999999999,397,66.26372562132663,12.858599893085351,28.847720000000002,82.11981,401,59.072898108894435,12.845042429830526,0.0,85.81737,16867,41.73496929202379,21.533319681439963,42102,62
equipment_0,program_0,program_32,batch_163,2018-03-10T11:49:10.000Z,2018-03-10T11:48:55.000Z,0,0,0.20857849999999997,10.0,168,1.9013129597222227,2.500234221284941,0.0,31.837940000000003,15897,3.4929009353369898,6.16802015496606,0.0,55.2789,720,18.3263193486525,15.769037846663398,28.90138,80.07471,367,64.85684645322435,10.910036367640046,0.0,89.17543,702,53.30997757668804,22.230716355229756,0.0,100.0,4544,46.63247314294684,30.90747671953266,39.01569,81.85781999999999,176,66.50950762310606,11.311645933658987,28.847720000000002,78.76305,184,58.55629076992753,12.545154669344134,0.0,77.20232,6317,38.4307699668262,20.057765904043574,18133,63
equipment_0,program_32,program_14,batch_71,2018-03-10T17:51:39.000Z,2018-03-10T17:26:08.000Z,0,0,0.2883942,10.0,143,2.9397400776223774,3.2437598007568917,0.0,33.367745,13397,5.815894547180088,7.278070815226916,0.0,75.94711,993,27.072439564612292,21.01770059880588,27.66525,80.44734,294,65.29994027210884,10.032613706945856,0.0,89.55895,1214,62.71255170510708,19.147320628271945,0.0,100.0,4969,44.199199788286,31.404376990100097,37.69681,81.78178,107,68.0435006542056,11.355921382145043,25.234270000000002,78.60977,221,62.60272371040723,11.20919593415476,0.0,78.29597,5829,42.99958054994699,20.867649361822323,15832,64
equipment_0,program_14,program_12,batch_227,2018-03-10T21:18:33.000Z,2018-03-10T20:50:34.000Z,0,0,0.2101196,10.0,99,3.1485071050505047,2.703108105387169,0.0,60.18983000000001,6732,2.991978759828981,6.430535172037367,0.0,71.82605,257,20.685395957178986,20.44058363921829,26.35983,80.06558000000001,120,63.14461583333333,11.819677346649888,0.0,87.83310999999999,290,55.69301977758621,23.136791782966625,0.0,100.0,1513,38.49346779162473,31.72276213135708,38.781459999999996,81.59071,50,63.443667600000005,13.004625395728663,31.97424,78.49216,64,60.56005828125001,13.750276031387203,0.0,68.48181,2141,38.61793916229099,16.24957583559319,7493,65
equipment_0,program_12,program_19,batch_47,2018-03-11T01:34:31.000Z,2018-03-11T01:26:56.000Z,0,0,0.0,10.0,79,3.247395811898734,2.520241945527367,0.0,8.369537,7767,0.644095037548598,1.5332966171709819,0.0,40.709590000000006,161,15.166566420496896,13.266334897831884,25.76736,81.75949,74,68.84877310810812,14.829594087999968,0.0,65.00034000000001,201,41.16585775124378,16.454380995364087,0.0,100.0,1073,24.882483243256,28.912014858081072,26.116229999999998,81.57628000000001,30,74.02849400000001,11.038727660329714,24.3707,80.82683,34,65.54041647058823,14.89455071326909,0.0,54.794140000000006,1671,24.913864883979652,18.691212811331507,8471,66
equipment_0,program_19,program_4,batch_263,2018-03-11T06:52:58.000Z,2018-03-11T18:59:25.000Z,0,0,0.0,10.0,378,2.520353526962963,2.1217667412597736,0.0,60.975680000000004,25359,4.20300749087495,6.535328230787623,0.0,42.1805,974,15.590478448944559,13.02663259110856,24.91393,81.90868,417,63.66936540767386,15.120716498153362,0.0,65.00034000000001,1148,43.44911054391115,16.970973804763695,0.0,100.0,6919,30.468069765517438,30.763395859291336,23.65399,82.03690999999999,244,63.59442618852459,16.73334411642867,23.43852,81.23369,185,61.23358951351352,17.797220662784934,0.0,57.26385,11157,33.23694330815442,17.846081673812073,31481,67
equipment_0,program_4,program_14,batch_18,2018-03-11T11:31:51.000Z,2018-03-11T11:01:32.000Z,0,0,0.3868225,10.0,114,1.9015288394736842,2.1215131199119894,0.0,56.166290000000004,6633,5.362051020749377,6.894887592398593,0.0,41.77858,329,14.632422400860184,12.674275332265376,27.583740000000002,81.70564,151,66.72577523178808,13.123242744195496,0.0,65.00034000000001,450,41.886539003533336,16.44565511834499,0.0,100.0,2131,34.38748563526376,30.95305640186027,39.45171,81.71670999999999,81,71.51696604938272,12.067330474712675,33.41835,81.23369,81,65.51373543209876,15.887662180710938,0.0,57.26385,3529,34.545465765568146,16.916020925014788,8693,68
equipment_0,program_14,program_38,batch_88,2018-03-11T19:53:07.000Z,2018-03-11T15:01:00.000Z,0,1,0.7571914000000001,0.8584839,3,0.8123839999999999,0.05125476108645899,0.0,0.2067413,3259,0.01228466186358392,0.03413236055593763,0.0,0.01148987,4,0.0028724675,0.005744935,35.71053,42.09746,4,38.9691575,2.7828996879678694,,,0,,,0.0,0.07878113,306,0.02503658112042483,0.025341923876372584,28.965390000000003,43.31305,4,35.4526125,6.275723687567167,29.27597,41.78304,4,34.758430000000004,5.472840325796712,0.0,0.10485839999999998,307,0.030057428605863197,0.035593047846152664,3695,69
equipment_0,program_38,program_38,batch_125,2018-03-11T20:01:55.000Z,2018-03-11T20:00:49.000Z,1,1,0.3666687,0.6864364000000001,6,0.5272323166666667,0.13919577218344553,0.0,0.1524353,72,0.013468318372222225,0.028476507907219166,,,0,,,45.77142,45.77142,1,45.77142,,,,0,,,0.0022277829999999997,0.07858276,11,0.024641556545454545,0.0270414103350367,49.33591,49.33591,1,49.33591,,41.333220000000004,41.333220000000004,1,41.333220000000004,,0.0,0.08505249,9,0.03470187777777778,0.041433087149384845,97,70
equipment_0,program_38,program_38,batch_309,2018-03-11T20:06:03.000Z,2018-03-11T20:04:31.000Z,1,1,,,0,,,0.0,0.1658478,69,0.007895207444927535,0.022366836054829843,0.0,22.882479999999997,7,10.59237955,9.648175404665519,43.61473,62.63084,12,54.00476666666666,6.007484551913453,8.199431,65.00034000000001,6,41.76640683333334,22.530512741481857,0.007659912,100.0,9,11.130886502333334,33.32592346487261,60.77608000000001,78.88582,8,67.35936000000001,7.005944462387428,40.281079999999996,40.281079999999996,1,40.281079999999996,,17.33621,72.45546999999999,131,51.23405496183206,17.920023975069444,153,71
equipment_0,program_38,program_38,batch_294,2018-03-11T20:11:27.000Z,2018-03-11T20:06:46.000Z,1,1,,,0,,,0.0,0.04924011,11,0.008152354454545454,0.017400879065399832,,,0,,,43.26265,43.26265,1,43.26265,,45.05059,45.05059,1,45.05059,,69.54974,70.26236999999999,21,69.85698666666667,0.178700037950005,64.78119000000001,64.78119000000001,1,64.78119000000001,,,,0,,,67.50304,67.97913,18,67.72832444444445,0.15066073008866065,33,72
equipment_0,program_38,program_38,batch_165,2018-03-11T20:13:46.000Z,2018-03-11T20:12:30.000Z,1,0,,,0,,,0.0,0.027183532,20,0.004393768300000001,0.008060186681208522,25.35448,46.05295,4,38.6579725,9.607462492369756,35.8427,35.8427,1,35.8427,,50.99517,69.64888,19,59.88282157894738,7.063693644553709,34.432215,44.4478,34,37.52628911764706,2.961645087522246,,,0,,,38.80316,38.80316,1,38.80316,,41.88214,53.886430000000004,14,46.14995642857143,3.6696942139630604,37,73
equipment_0,program_38,program_8,batch_229,2018-03-11T23:03:06.000Z,2018-03-11T23:02:12.000Z,0,1,0.2992386,10.0,94,1.5908695404255315,2.021719292112827,0.0,31.025709999999997,4620,7.2317428235497045,7.112017939432095,0.0,59.418209999999995,498,26.707301305121153,21.472712524704257,33.72618,79.70966999999999,220,68.18982131818181,8.664208051822355,0.0,78.50294,644,63.3782022214234,19.01570031102124,0.0,100.0,2476,39.01726443411947,26.70337583930192,39.12254,81.68581,69,71.89859157004831,9.952942924168724,28.980290000000004,83.0898,141,65.84939458628841,9.852898793541627,0.0,73.67284000000001,3390,37.79365347140657,23.42153436927119,6937,74
equipment_0,program_8,program_8,batch_273,2018-03-12T00:43:11.000Z,2018-03-12T00:42:20.000Z,1,1,0.46767420000000004,10.0,21,2.0478094619047615,3.175660817208127,0.0,30.940170000000002,2325,10.624686862872526,7.646938623762458,0.0,79.75328,197,38.83101349781726,29.172439261894137,25.4445,77.52953000000001,53,53.342464528301896,15.460896257495078,0.0,89.81683000000001,288,70.88873707395834,22.153118602818616,0.0,100.0,1359,47.194199037284804,29.745916297185264,23.55884,81.0258,35,63.98993714285715,12.564059507238836,23.95952,70.0799,33,48.568089242424236,12.515584129303374,0.0,69.08421,1448,38.23430611091851,20.565105552322667,3313,75
equipment_0,program_8,program_8,batch_78,2018-03-12T02:23:47.000Z,2018-03-12T02:23:18.000Z,1,0,0.6700088000000001,0.6700088000000001,1,0.6700088000000001,,0.0,0.20613099999999998,1050,0.01632784880627619,0.0383730716800624,0.03092194,0.03092194,1,0.03092194,,25.00359,25.00359,1,25.00359,,,,0,,,0.0,0.07727051,154,0.02357884226883117,0.025283864305598022,23.548289999999998,23.548289999999998,1,23.548289999999998,,23.88983,23.88983,1,23.88983,,0.0,0.09313965,150,0.029487915033333336,0.034542124222961226,1287,76
equipment_0,program_8,program_35,batch_306,2018-03-12T04:40:09.000Z,2018-03-12T05:15:19.000Z,0,0,0.6664733,0.673706,3,0.6698953666666667,0.0036319726545409815,0.0,0.2036591,1849,0.014964023906430502,0.03622715286951323,0.0,0.04985046,3,0.017906187666666667,0.027732074505602288,24.26991,24.80785,3,24.5388,0.26897003569171085,,,0,,,0.0,0.07168579,215,0.023545198568372096,0.025248162922224666,23.4619,23.5238,3,23.499633333333332,0.0331050348638002,23.88338,23.952189999999998,3,23.922336666666666,0.03529670003461094,0.0,0.1021881,269,0.030506261698884762,0.03520535304769618,2225,77
equipment_0,program_35,program_12,batch_303,2018-03-12T08:35:05.000Z,2018-03-12T08:09:16.000Z,0,0,0.6631134,0.6634216,3,0.6632990333333333,1.6349270116228638E-4,0.0,0.2041016,2143,0.015531766735170323,0.036685712848157775,0.02263641,0.04083252,3,0.03082275333333333,0.00923408139840847,24.014329999999998,24.14499,3,24.09715,0.07201186846624846,,,0,,,0.0,0.07728577,231,0.022768061769696972,0.02546145917536595,23.4353,23.56506,3,23.485159999999997,0.06990147065691692,23.87065,23.92824,3,23.892503333333334,0.03120436240869606,0.0,0.09709167,361,0.02981015786703601,0.03440421564434231,2624,78
equipment_0,program_12,program_38,batch_99,2018-03-12T11:58:23.000Z,2018-03-12T11:58:05.000Z,0,0,0.6526046,0.6598983,25,0.656559848,0.0014132856520416089,0.0,0.2037659,2083,0.016459545479889582,0.038482971259033494,0.0,0.10723110000000001,25,0.0368582148,0.026522496805184884,23.5204,23.707520000000002,25,23.598394,0.029175852315457353,,,0,,,0.0,0.07884216,256,0.022744238549882816,0.025804866007669965,23.50375,23.57935,25,23.5260276,0.01536675070837493,23.76442,24.05051,25,23.8638472,0.043816908791012986,0.0,0.10256960000000001,308,0.029782803116883114,0.034558286313748215,2528,79
equipment_1,program_24,program_13,batch_43,2018-01-24T17:23:14.000Z,2018-01-24T17:33:34.000Z,0,0,0.268956,10.0,81,1.757822762345679,2.25359998700661,0.0,35.268229999999996,6495,4.817559367771687,7.212777225584996,0.0,61.65184,359,18.644583289649024,17.17526706351817,22.4557,79.07835,240,60.79138320833333,11.982992487085285,0.0,81.47193,295,54.09376573405084,23.822095678807383,0.0,100.0,9256,12.21260319421625,26.47754319210083,22.24805,81.39078,118,55.04058999999998,20.132019350041816,21.24118,77.49557,161,56.99225273291926,18.352316145370587,0.0,60.14005,3933,24.61466187845563,21.786473471499868,16671,2
equipment_1,program_13,program_48,batch_233,2018-01-25T09:42:15.000Z,2018-01-25T09:42:23.000Z,0,0,0.1684646,10.0,189,3.9358179534391535,3.1053306820334394,0.0,41.74236,5263,4.784134441402298,6.875290099561307,0.0,48.24384,694,16.67232254779539,9.586998723516116,24.47214,80.22537,346,63.47312916184972,11.887479495175336,0.0,81.89513000000001,1428,47.23736756722689,9.302257592666292,0.0,100.0,5284,31.03347358105118,27.737204210444908,22.54147,81.5063,128,58.48401468749999,17.767443032276933,21.07167,76.67752,200,59.660109624999976,15.381482843831241,0.0,75.16771999999999,4501,31.476253775725297,22.283169680667253,11071,3
